msk_instl_loan_user,msk_other_lending_user,msk_ever_loan_user,msk_mth_since_last_limit_review,msk_unauth_over_card_limit,dummy_cus_key
N,N,0,108,0,A077605
N,Y,1,,0,A077606
N,N,0,173,0,A077607
N,N,0,2,0,A077608
N,N,0,131,0,A077609
N,N,0,75,0,A077610
Y,N,1,5,1,A077611
N,N,0,48,0,A077612
N,N,0,20,0,A077613
N,N,0,23,0,A077614
N,Y,1,71,0,A077615
N,N,0,2,0,A077616
N,N,0,2,0,A077617
N,N,0,20,0,A077618
N,N,0,0,0,A077619
N,N,0,27,0,A077620
N,N,0,34,0,A077621
N,N,0,31,0,A077622
N,N,0,136,0,A077623
N,N,0,30,0,A077624
N,N,0,31,0,A077625
N,N,0,144,0,A077626
N,N,0,1,0,A077627
N,N,0,31,1,A077628
N,Y,1,22,0,A077629
N,N,0,9,0,A077630
N,N,0,30,0,A077631
N,N,0,67,0,A077632
N,N,1,40,0,A077633
N,N,0,0,0,A077634
N,N,0,67,0,A077635
N,N,0,50,0,A077636
N,N,0,82,1,A077637
N,N,0,0,0,A077638
N,N,0,2,0,A077639
N,N,0,65,0,A077640
N,N,1,18,0,A077641
N,N,0,45,0,A077642
N,Y,1,130,1,A077643
Y,N,1,11,0,A077644
N,N,0,13,0,A077645
N,N,0,38,0,A077646
N,N,0,115,1,A077647
N,N,0,138,0,A077648
Y,N,1,,0,A077649
N,N,1,62,0,A077650
N,N,0,41,0,A077651
N,N,0,1,0,A077652
Y,N,1,,1,A077653
N,N,0,15,0,A077654
N,N,0,97,0,A077655
N,N,0,12,0,A077656
N,N,0,147,0,A077657
N,N,0,111,0,A077658
Y,N,1,32,1,A077659
N,N,0,58,0,A077660
Y,N,1,26,0,A077661
N,N,0,31,0,A077662
N,N,0,11,0,A077663
N,N,0,190,0,A077664
N,N,0,4,0,A077665
N,N,0,3,1,A077666
N,Y,1,26,0,A077667
N,N,0,12,0,A077668
N,Y,1,115,0,A077669
N,N,0,41,0,A077670
N,N,1,7,0,A077671
N,N,0,64,0,A077672
N,Y,1,84,1,A077673
N,N,0,127,0,A077674
N,N,0,19,0,A077675
N,N,0,25,0,A077676
N,N,1,42,0,A077677
N,N,0,66,0,A077678
N,N,0,68,1,A077679
N,Y,1,0,1,A077680
N,N,0,65,0,A077681
Y,N,1,,1,A077682
N,N,0,19,0,A077683
N,N,0,37,0,A077684
N,N,0,6,0,A077685
N,N,0,19,0,A077686
N,N,0,66,0,A077687
N,N,0,,0,A077688
N,N,0,27,0,A077689
N,N,0,,0,A077690
N,N,0,160,0,A077691
N,N,1,46,0,A077692
N,N,1,19,0,A077693
N,N,0,119,0,A077694
N,N,0,86,0,A077695
N,N,0,39,0,A077696
N,Y,1,78,0,A077697
N,N,0,52,0,A077698
N,N,0,26,1,A077699
N,N,0,10,0,A077700
N,Y,1,62,0,A077701
N,N,1,117,0,A077702
N,N,0,46,0,A077703
N,N,1,8,0,A077704
N,N,0,7,1,A077705
N,Y,1,48,0,A077706
N,N,0,23,0,A077707
N,N,0,19,1,A077708
N,N,0,66,0,A077709
N,N,0,5,0,A077710
N,N,0,14,1,A077711
N,N,0,2,0,A077712
N,N,0,54,0,A077713
N,N,0,181,0,A077714
Y,N,1,32,0,A077715
N,N,0,47,1,A077716
N,N,1,32,0,A077717
N,N,0,1,0,A077718
N,N,0,57,0,A077719
N,N,0,141,0,A077720
N,N,0,38,0,A077721
N,N,0,19,0,A077722
N,N,0,115,0,A077723
N,N,0,30,0,A077724
N,N,0,12,1,A077725
N,N,0,26,0,A077726
N,N,0,2,1,A077727
N,N,0,83,0,A077728
N,N,0,11,0,A077729
N,N,0,5,0,A077730
N,N,0,33,0,A077731
N,N,0,57,0,A077732
N,Y,1,15,0,A077733
N,N,0,21,0,A077734
N,N,0,98,0,A077735
N,N,0,9,0,A077736
N,N,0,49,0,A077737
N,N,0,17,0,A077738
N,N,0,27,0,A077739
N,N,0,74,0,A077740
N,N,0,19,0,A077741
N,N,0,22,0,A077742
N,N,0,52,0,A077743
Y,N,1,164,0,A077744
N,N,0,21,0,A077745
N,N,0,171,1,A077746
N,N,0,3,1,A077747
N,N,1,,0,A077748
N,N,0,,0,A077749
N,N,0,159,0,A077750
N,N,0,1,1,A077751
N,N,0,27,0,A077752
N,N,0,20,0,A077753
N,N,0,2,0,A077754
N,N,0,6,0,A077755
N,N,0,67,0,A077756
N,N,0,34,0,A077757
N,N,0,31,0,A077758
N,N,0,100,0,A077759
N,Y,1,9,0,A077760
N,N,0,191,0,A077761
N,N,1,119,0,A077762
N,N,0,4,0,A077763
N,N,0,24,0,A077764
N,Y,1,51,0,A077765
N,N,1,20,0,A077766
N,N,0,68,0,A077767
N,N,0,24,0,A077768
N,N,0,13,0,A077769
N,Y,1,38,0,A077770
N,N,0,12,0,A077771
Y,N,1,2,0,A077772
N,N,0,88,0,A077773
N,N,0,82,0,A077774
N,N,0,9,0,A077775
N,N,0,5,0,A077776
N,N,0,20,0,A077777
N,Y,1,136,0,A077778
N,N,0,93,0,A077779
N,Y,1,20,0,A077780
N,N,0,17,0,A077781
N,N,1,44,0,A077782
N,N,0,12,0,A077783
Y,N,1,65,0,A077784
N,N,0,35,0,A077785
N,N,0,10,0,A077786
N,N,0,22,0,A077787
N,N,0,58,0,A077788
N,N,0,25,0,A077789
N,N,0,0,1,A077790
N,N,0,128,0,A077791
N,N,0,5,0,A077792
N,N,0,3,0,A077793
N,N,0,55,0,A077794
N,N,0,7,0,A077795
N,N,0,33,0,A077796
Y,N,1,38,0,A077797
N,N,0,20,0,A077798
N,N,0,15,0,A077799
N,N,0,65,0,A077800
N,N,0,98,1,A077801
N,Y,1,71,1,A077802
N,N,0,33,0,A077803
N,N,1,13,0,A077804
N,Y,1,42,0,A077805
N,N,0,11,0,A077806
N,N,0,17,1,A077807
N,Y,1,10,0,A077808
N,N,0,46,0,A077809
N,N,0,55,0,A077810
N,N,0,20,0,A077811
N,N,1,19,0,A077812
N,N,0,19,0,A077813
Y,N,1,0,0,A077814
N,N,0,13,0,A077815
N,Y,0,112,1,A077816
N,Y,1,,0,A077817
N,N,0,1,0,A077818
N,N,0,190,0,A077819
N,N,0,19,0,A077820
N,N,0,4,0,A077821
N,Y,1,19,1,A077822
Y,N,1,17,0,A077823
N,N,0,57,0,A077824
N,N,0,160,0,A077825
N,N,0,20,0,A077826
N,Y,1,37,1,A077827
N,N,1,2,0,A077828
N,N,0,113,0,A077829
N,N,0,3,0,A077830
N,N,0,18,0,A077831
Y,N,1,22,1,A077832
Y,N,1,34,0,A077833
N,N,0,165,0,A077834
N,N,0,14,1,A077835
N,N,0,12,0,A077836
N,Y,1,8,1,A077837
N,N,0,0,1,A077838
N,N,0,83,0,A077839
N,N,0,36,0,A077840
N,N,0,74,0,A077841
N,N,0,33,0,A077842
N,N,0,177,0,A077843
N,N,0,23,0,A077844
N,N,0,26,0,A077845
Y,N,1,11,0,A077846
N,N,0,19,0,A077847
N,N,0,126,0,A077848
N,N,0,6,0,A077849
Y,N,1,123,0,A077850
N,N,0,29,0,A077851
N,N,0,18,0,A077852
N,N,0,28,0,A077853
Y,N,1,38,0,A077854
N,N,0,97,0,A077855
N,N,0,16,0,A077856
N,N,0,82,0,A077857
N,N,0,20,0,A077858
N,N,0,190,0,A077859
N,N,0,51,0,A077860
N,N,0,1,0,A077861
N,N,0,4,0,A077862
N,N,0,23,1,A077863
N,N,0,78,0,A077864
N,N,0,3,0,A077865
N,N,0,133,0,A077866
N,N,0,20,0,A077867
N,N,0,44,0,A077868
N,N,0,,0,A077869
N,N,1,4,1,A077870
N,N,0,1,0,A077871
N,N,0,16,0,A077872
N,N,0,179,1,A077873
N,N,0,71,0,A077874
N,N,0,14,0,A077875
N,N,1,88,0,A077876
N,N,0,17,0,A077877
N,Y,1,91,0,A077878
N,N,0,57,0,A077879
N,N,0,141,0,A077880
N,N,0,10,0,A077881
N,N,0,190,0,A077882
Y,N,1,,0,A077883
N,N,0,11,0,A077884
N,N,0,64,0,A077885
N,N,0,10,0,A077886
N,Y,1,2,1,A077887
N,N,0,111,0,A077888
N,Y,1,10,0,A077889
N,N,1,114,0,A077890
N,N,0,72,0,A077891
N,Y,1,,0,A077892
N,Y,1,34,0,A077893
N,N,0,37,0,A077894
N,N,0,185,0,A077895
N,N,0,104,0,A077896
N,N,0,186,0,A077897
N,N,0,1,0,A077898
N,N,0,18,0,A077899
N,N,0,27,0,A077900
N,N,0,87,0,A077901
N,N,0,68,0,A077902
Y,N,1,4,0,A077903
N,N,0,41,1,A077904
N,N,0,12,0,A077905
N,Y,1,2,1,A077906
N,N,0,10,0,A077907
N,N,0,19,0,A077908
N,N,0,31,0,A077909
N,N,0,53,0,A077910
Y,N,1,,0,A077911
N,N,0,5,0,A077912
N,N,0,5,0,A077913
N,N,0,26,0,A077914
N,N,0,32,0,A077915
N,N,1,14,1,A077916
N,N,0,18,0,A077917
N,N,0,0,1,A077918
N,Y,1,13,0,A077919
N,N,0,11,0,A077920
N,N,0,10,0,A077921
N,N,0,13,0,A077922
N,N,0,26,0,A077923
N,N,0,41,0,A077924
N,Y,1,18,1,A077925
N,N,0,51,0,A077926
N,N,0,1,0,A077927
N,Y,1,40,0,A077928
N,Y,1,52,1,A077929
N,N,0,7,0,A077930
N,N,0,29,0,A077931
N,N,0,24,0,A077932
N,N,0,15,0,A077933
N,N,0,10,1,A077934
N,N,0,0,0,A077935
N,N,1,11,0,A077936
N,N,0,108,0,A077937
N,N,0,4,0,A077938
N,N,0,89,0,A077939
N,N,0,2,1,A077940
N,N,0,155,0,A077941
N,N,0,18,0,A077942
N,Y,1,,0,A077943
N,N,0,7,1,A077944
N,N,0,58,1,A077945
N,N,1,18,1,A077946
N,N,0,,0,A077947
N,Y,1,18,1,A077948
N,Y,1,12,1,A077949
N,N,0,16,0,A077950
N,N,0,4,1,A077951
N,N,0,0,1,A077952
N,N,0,47,0,A077953
N,N,0,45,0,A077954
N,Y,1,70,1,A077955
N,N,0,69,0,A077956
N,N,1,136,0,A077957
N,N,0,24,0,A077958
N,N,0,27,0,A077959
N,N,0,190,0,A077960
N,N,0,45,0,A077961
N,N,0,25,0,A077962
N,Y,1,82,0,A077963
N,N,0,22,0,A077964
Y,N,1,,0,A077965
N,N,0,61,0,A077966
N,N,0,25,0,A077967
N,N,0,7,0,A077968
N,N,0,172,0,A077969
N,N,0,3,0,A077970
N,N,0,17,0,A077971
N,N,0,65,0,A077972
N,N,0,136,0,A077973
Y,N,1,65,0,A077974
N,N,1,53,0,A077975
Y,N,1,,0,A077976
N,N,0,18,0,A077977
N,N,0,,0,A077978
N,N,0,12,0,A077979
N,N,0,34,0,A077980
N,Y,1,45,1,A077981
N,N,0,89,0,A077982
N,N,1,117,0,A077983
N,N,0,5,0,A077984
N,N,0,73,0,A077985
N,N,0,10,0,A077986
N,N,0,28,0,A077987
N,N,0,49,0,A077988
N,N,0,19,0,A077989
N,N,0,172,0,A077990
N,Y,1,14,1,A077991
N,N,0,29,0,A077992
N,N,0,52,0,A077993
Y,N,1,9,0,A077994
N,N,0,17,0,A077995
N,N,0,180,0,A077996
N,N,0,43,0,A077997
N,N,0,65,0,A077998
N,N,1,4,0,A077999
N,N,0,62,0,A078000
N,N,0,98,0,A078001
N,N,0,102,0,A078002
N,Y,1,40,0,A078003
N,N,0,71,0,A078004
N,Y,1,3,1,A078005
N,N,0,190,0,A078006
N,N,0,62,0,A078007
N,N,0,23,0,A078008
N,N,0,9,1,A078009
N,N,0,34,0,A078010
N,N,0,162,0,A078011
N,Y,1,9,0,A078012
N,N,0,13,0,A078013
N,N,0,127,0,A078014
N,N,1,4,0,A078015
N,N,0,11,0,A078016
N,N,0,1,0,A078017
N,N,0,42,0,A078018
N,N,0,,0,A078019
N,N,0,0,0,A078020
Y,N,1,62,0,A078021
N,N,0,46,0,A078022
N,N,0,8,1,A078023
N,N,0,69,0,A078024
N,N,0,13,0,A078025
N,N,0,65,0,A078026
N,N,0,64,0,A078027
N,N,1,68,0,A078028
N,N,0,19,0,A078029
N,N,0,,0,A078030
N,N,0,64,0,A078031
N,N,0,16,0,A078032
N,N,0,18,0,A078033
N,N,0,5,0,A078034
N,N,0,28,0,A078035
N,N,0,68,0,A078036
N,N,0,42,0,A078037
N,N,0,150,0,A078038
N,N,0,3,0,A078039
Y,N,1,,0,A078040
N,N,0,66,0,A078041
N,N,0,4,0,A078042
N,N,0,69,0,A078043
N,N,0,7,0,A078044
N,N,0,14,0,A078045
N,N,0,24,1,A078046
N,N,0,151,0,A078047
N,N,0,125,0,A078048
N,N,1,,1,A078049
N,N,0,14,0,A078050
N,N,0,3,0,A078051
N,N,0,33,0,A078052
N,N,0,4,0,A078053
N,N,0,36,0,A078054
N,N,0,34,0,A078055
N,N,0,171,0,A078056
N,N,0,81,0,A078057
N,N,0,23,0,A078058
Y,N,1,56,0,A078059
N,N,0,19,1,A078060
N,N,0,23,0,A078061
Y,N,1,12,0,A078062
N,N,0,82,0,A078063
N,N,0,110,0,A078064
N,N,0,0,0,A078065
N,N,0,23,0,A078066
N,N,0,21,0,A078067
N,N,0,23,0,A078068
N,N,0,5,0,A078069
N,N,0,35,0,A078070
Y,N,1,,0,A078071
N,N,0,42,0,A078072
N,N,0,169,0,A078073
Y,N,1,9,0,A078074
N,N,0,121,0,A078075
N,N,0,17,0,A078076
N,N,0,13,1,A078077
N,N,0,19,0,A078078
N,N,0,64,0,A078079
N,N,0,70,0,A078080
Y,N,1,9,0,A078081
Y,N,1,29,1,A078082
N,N,0,165,0,A078083
N,Y,0,24,1,A078084
N,N,0,52,0,A078085
N,N,1,9,0,A078086
N,N,0,,0,A078087
N,N,0,65,0,A078088
Y,N,1,31,0,A078089
N,N,0,15,0,A078090
N,N,0,35,0,A078091
N,N,0,26,0,A078092
N,N,0,28,0,A078093
N,N,0,0,0,A078094
N,N,0,6,1,A078095
N,N,0,12,1,A078096
N,N,0,8,0,A078097
N,N,0,151,0,A078098
N,N,0,13,0,A078099
N,N,0,11,1,A078100
N,N,0,1,0,A078101
N,N,0,1,0,A078102
N,N,0,56,0,A078103
N,N,0,19,0,A078104
N,N,0,6,0,A078105
N,N,0,19,0,A078106
N,N,0,20,0,A078107
N,N,0,5,0,A078108
N,N,0,50,0,A078109
N,N,0,96,0,A078110
N,N,1,14,0,A078111
N,N,0,65,0,A078112
Y,N,1,,0,A078113
N,N,0,56,0,A078114
N,N,0,158,0,A078115
N,N,0,14,0,A078116
N,N,0,38,0,A078117
N,Y,1,2,1,A078118
N,N,0,49,0,A078119
N,N,0,179,0,A078120
N,N,0,9,0,A078121
N,N,0,46,0,A078122
Y,N,1,30,1,A078123
N,N,0,1,0,A078124
N,N,0,9,0,A078125
Y,N,1,18,0,A078126
N,N,0,113,0,A078127
N,N,0,17,0,A078128
Y,N,1,125,0,A078129
N,N,0,23,0,A078130
N,N,0,0,0,A078131
N,N,0,151,0,A078132
N,N,0,63,0,A078133
N,N,0,19,0,A078134
N,N,0,0,0,A078135
N,N,0,66,0,A078136
N,Y,1,,0,A078137
N,Y,1,50,1,A078138
N,N,0,101,0,A078139
N,N,0,5,0,A078140
N,Y,1,48,1,A078141
N,N,0,14,0,A078142
N,N,0,30,0,A078143
N,N,0,95,0,A078144
N,Y,1,12,1,A078145
N,N,0,55,1,A078146
Y,N,1,4,0,A078147
Y,N,1,3,1,A078148
N,N,0,5,0,A078149
N,N,0,24,0,A078150
N,N,0,48,0,A078151
N,N,0,15,0,A078152
N,N,0,68,0,A078153
N,N,1,85,0,A078154
N,N,0,16,0,A078155
N,N,0,191,0,A078156
Y,N,1,,0,A078157
N,Y,1,93,0,A078158
N,N,0,171,0,A078159
N,N,1,23,0,A078160
N,N,0,7,0,A078161
N,N,0,6,0,A078162
N,N,0,27,0,A078163
N,Y,0,105,0,A078164
N,N,0,45,0,A078165
N,N,0,146,0,A078166
Y,N,1,48,0,A078167
N,N,0,115,0,A078168
N,N,0,4,0,A078169
N,N,0,12,0,A078170
N,N,0,99,0,A078171
N,N,0,21,1,A078172
N,N,0,67,0,A078173
N,N,0,58,0,A078174
N,N,0,22,0,A078175
N,N,0,18,0,A078176
N,N,0,23,0,A078177
N,N,0,92,0,A078178
N,N,0,6,1,A078179
N,N,0,9,0,A078180
N,N,0,47,0,A078181
N,N,0,1,0,A078182
N,N,0,57,0,A078183
N,N,0,108,0,A078184
N,N,0,14,0,A078185
N,N,0,53,0,A078186
N,N,0,35,0,A078187
N,N,0,124,0,A078188
N,N,0,21,0,A078189
N,N,0,97,0,A078190
N,N,0,2,0,A078191
N,N,1,46,0,A078192
N,N,0,67,0,A078193
N,N,0,4,0,A078194
Y,N,1,0,0,A078195
N,N,0,0,0,A078196
N,N,0,54,0,A078197
N,N,0,16,0,A078198
N,N,0,88,0,A078199
N,Y,0,2,0,A078200
N,N,1,0,0,A078201
N,N,0,19,0,A078202
N,N,0,1,0,A078203
N,N,0,44,0,A078204
Y,N,1,,0,A078205
N,N,0,179,0,A078206
N,N,1,50,0,A078207
N,N,1,18,0,A078208
N,N,0,12,0,A078209
N,N,0,0,0,A078210
N,N,0,51,0,A078211
N,N,0,22,0,A078212
N,N,0,19,0,A078213
N,N,0,18,0,A078214
N,N,0,1,0,A078215
Y,N,1,,0,A078216
N,N,1,30,0,A078217
N,N,0,24,0,A078218
N,N,0,181,0,A078219
Y,N,1,5,1,A078220
N,Y,1,71,0,A078221
N,N,0,48,0,A078222
N,Y,1,0,0,A078223
N,N,1,58,0,A078224
N,N,0,21,0,A078225
N,N,0,8,0,A078226
N,N,0,18,0,A078227
N,N,0,4,0,A078228
N,N,0,51,0,A078229
N,N,0,68,0,A078230
N,N,1,49,0,A078231
N,N,0,0,1,A078232
N,N,0,181,0,A078233
N,N,1,26,1,A078234
N,Y,1,,0,A078235
N,N,0,,1,A078236
N,N,0,4,0,A078237
N,Y,1,54,0,A078238
N,N,0,39,0,A078239
N,Y,1,,1,A078240
Y,N,1,,0,A078241
N,N,0,11,0,A078242
N,N,0,7,0,A078243
N,N,0,59,0,A078244
N,N,0,24,0,A078245
N,N,0,32,0,A078246
N,N,0,172,0,A078247
N,N,0,91,0,A078248
Y,N,1,15,1,A078249
Y,N,1,1,1,A078250
N,N,0,11,0,A078251
N,N,0,17,0,A078252
N,N,0,24,0,A078253
N,N,0,93,0,A078254
N,N,0,19,0,A078255
N,N,0,107,0,A078256
Y,N,1,13,1,A078257
N,N,0,46,0,A078258
N,N,0,21,0,A078259
N,N,1,1,0,A078260
N,N,0,,0,A078261
N,N,0,19,0,A078262
N,N,0,97,0,A078263
N,N,0,3,0,A078264
N,N,0,93,0,A078265
N,Y,1,,0,A078266
N,N,0,37,0,A078267
N,N,0,1,0,A078268
N,N,0,1,1,A078269
N,N,0,137,0,A078270
N,N,0,51,0,A078271
N,N,0,24,1,A078272
N,N,0,60,0,A078273
N,N,0,99,0,A078274
N,Y,1,49,1,A078275
Y,N,1,14,0,A078276
N,N,0,8,0,A078277
Y,N,1,,0,A078278
N,N,0,70,0,A078279
N,N,0,25,0,A078280
N,Y,1,,0,A078281
N,N,0,2,0,A078282
N,N,0,66,0,A078283
Y,N,1,,0,A078284
N,N,0,58,0,A078285
Y,N,1,16,0,A078286
N,N,0,94,0,A078287
N,N,0,24,0,A078288
N,N,1,1,0,A078289
N,N,0,,0,A078290
N,N,0,89,0,A078291
N,N,0,24,0,A078292
Y,N,1,68,0,A078293
Y,N,1,2,0,A078294
N,N,0,12,0,A078295
N,N,0,18,0,A078296
N,N,0,42,0,A078297
N,N,0,7,1,A078298
N,N,0,2,0,A078299
N,N,0,53,0,A078300
N,Y,1,20,0,A078301
N,N,0,74,0,A078302
N,N,0,21,0,A078303
N,N,0,20,0,A078304
N,N,0,24,0,A078305
N,N,0,57,0,A078306
N,N,0,7,0,A078307
N,N,0,14,0,A078308
N,N,0,9,0,A078309
N,N,0,4,0,A078310
N,N,0,164,0,A078311
N,N,0,102,0,A078312
N,N,1,1,1,A078313
N,N,0,45,0,A078314
N,N,0,13,1,A078315
N,N,0,6,1,A078316
N,N,1,46,0,A078317
N,Y,0,84,0,A078318
N,N,0,179,0,A078319
N,Y,1,68,1,A078320
N,N,0,21,0,A078321
N,N,0,28,0,A078322
Y,N,1,6,0,A078323
N,N,1,1,0,A078324
N,N,0,74,0,A078325
N,N,0,41,0,A078326
N,N,0,39,0,A078327
N,N,0,23,0,A078328
N,N,0,22,0,A078329
N,N,0,7,1,A078330
N,N,1,56,0,A078331
N,N,1,53,0,A078332
N,N,0,49,0,A078333
N,N,0,9,0,A078334
N,N,0,0,0,A078335
N,N,1,179,0,A078336
N,N,0,1,1,A078337
N,N,1,123,1,A078338
N,N,0,19,0,A078339
N,N,0,108,0,A078340
N,N,0,37,0,A078341
N,N,0,8,0,A078342
N,N,0,111,0,A078343
N,N,0,12,0,A078344
N,N,0,65,0,A078345
N,N,0,66,0,A078346
N,N,0,115,0,A078347
N,N,0,8,0,A078348
N,N,0,48,0,A078349
N,N,0,14,1,A078350
N,Y,1,11,1,A078351
N,N,0,51,0,A078352
N,Y,1,75,0,A078353
N,N,0,37,0,A078354
N,N,0,17,0,A078355
N,N,0,83,0,A078356
N,N,0,181,0,A078357
N,Y,1,66,0,A078358
N,N,0,3,0,A078359
N,N,0,19,0,A078360
N,N,0,71,0,A078361
N,N,0,20,0,A078362
N,N,0,16,0,A078363
N,N,0,3,0,A078364
Y,N,1,,0,A078365
N,N,0,4,0,A078366
N,N,0,,0,A078367
Y,N,1,16,0,A078368
N,N,0,38,0,A078369
N,N,0,27,0,A078370
N,N,0,2,0,A078371
N,N,0,6,0,A078372
N,Y,1,1,0,A078373
Y,N,1,,0,A078374
N,N,0,8,0,A078375
N,Y,0,26,0,A078376
N,N,0,151,0,A078377
N,N,0,14,0,A078378
N,N,0,131,0,A078379
N,N,0,44,0,A078380
N,N,0,4,0,A078381
N,N,0,8,0,A078382
N,N,1,14,0,A078383
N,N,0,84,0,A078384
N,N,0,97,0,A078385
N,Y,0,77,1,A078386
N,N,0,12,0,A078387
N,N,0,63,0,A078388
N,N,0,2,0,A078389
N,N,0,75,0,A078390
N,N,0,14,0,A078391
N,Y,1,13,1,A078392
N,N,0,3,0,A078393
N,N,0,64,0,A078394
Y,N,1,,0,A078395
N,N,0,31,1,A078396
N,N,0,25,0,A078397
N,N,0,14,0,A078398
N,N,0,57,0,A078399
N,N,0,129,0,A078400
N,N,0,15,0,A078401
N,N,0,11,0,A078402
N,N,0,12,0,A078403
N,N,0,66,0,A078404
N,Y,1,7,1,A078405
N,Y,0,21,1,A078406
N,N,0,7,0,A078407
N,N,0,68,0,A078408
N,N,0,69,0,A078409
N,N,0,4,0,A078410
Y,N,1,,0,A078411
N,N,0,13,1,A078412
Y,N,1,58,0,A078413
N,N,0,0,0,A078414
N,N,0,137,0,A078415
N,N,0,157,0,A078416
N,Y,1,85,0,A078417
N,N,0,67,1,A078418
N,N,0,20,0,A078419
N,N,0,32,0,A078420
N,N,1,46,0,A078421
N,N,0,12,0,A078422
N,N,0,8,0,A078423
N,N,0,,0,A078424
N,Y,1,,0,A078425
N,N,0,18,0,A078426
N,Y,0,17,0,A078427
N,N,0,0,0,A078428
N,N,0,10,0,A078429
N,N,0,36,0,A078430
Y,N,1,,1,A078431
N,N,0,56,0,A078432
N,N,0,17,0,A078433
N,N,0,2,0,A078434
N,N,0,56,1,A078435
N,N,0,11,1,A078436
N,N,0,18,0,A078437
N,N,0,1,0,A078438
Y,N,1,,1,A078439
N,N,0,67,0,A078440
N,N,0,18,0,A078441
N,N,0,18,0,A078442
N,N,0,43,0,A078443
N,N,0,99,0,A078444
N,N,0,122,0,A078445
N,N,0,193,0,A078446
N,N,0,37,0,A078447
N,N,0,7,1,A078448
N,N,0,15,0,A078449
N,N,0,0,1,A078450
N,N,0,14,0,A078451
N,N,0,17,0,A078452
Y,N,1,5,0,A078453
N,N,0,8,0,A078454
N,N,0,4,0,A078455
N,Y,1,5,0,A078456
N,N,0,1,0,A078457
N,Y,1,,0,A078458
N,N,0,31,1,A078459
N,Y,1,68,0,A078460
N,N,0,15,0,A078461
N,N,0,1,0,A078462
N,N,1,19,0,A078463
N,N,0,26,0,A078464
N,N,0,56,0,A078465
N,N,0,21,1,A078466
N,N,0,23,0,A078467
N,N,0,13,0,A078468
N,N,0,6,0,A078469
N,N,0,5,1,A078470
N,N,0,82,0,A078471
N,N,0,24,0,A078472
N,N,0,2,0,A078473
N,N,0,155,0,A078474
N,N,0,56,0,A078475
N,N,0,,0,A078476
N,N,0,1,0,A078477
N,N,0,44,0,A078478
N,N,0,1,0,A078479
N,N,0,1,0,A078480
N,N,0,113,0,A078481
N,N,0,54,0,A078482
N,N,0,2,1,A078483
N,N,0,39,0,A078484
N,N,0,38,0,A078485
N,N,0,,0,A078486
N,N,0,33,0,A078487
N,N,0,56,1,A078488
N,N,0,101,0,A078489
N,N,0,85,1,A078490
N,N,0,103,0,A078491
N,N,0,0,0,A078492
N,N,0,11,0,A078493
N,N,0,62,0,A078494
Y,N,1,116,0,A078495
N,N,1,8,0,A078496
N,Y,1,0,0,A078497
Y,N,1,47,0,A078498
N,N,0,7,0,A078499
N,N,0,47,0,A078500
N,N,1,4,0,A078501
N,N,0,42,1,A078502
N,N,0,58,0,A078503
N,N,0,12,0,A078504
N,N,0,40,1,A078505
N,N,0,44,0,A078506
Y,N,1,,1,A078507
Y,N,1,4,0,A078508
N,N,0,1,1,A078509
N,N,0,67,0,A078510
N,N,0,14,0,A078511
N,N,0,100,0,A078512
N,Y,0,161,0,A078513
N,N,0,34,0,A078514
Y,N,1,51,0,A078515
N,N,0,165,0,A078516
Y,N,1,43,0,A078517
N,N,0,6,1,A078518
N,N,0,11,0,A078519
N,N,1,32,0,A078520
N,N,0,95,0,A078521
N,N,0,71,0,A078522
N,Y,1,4,1,A078523
N,N,0,68,0,A078524
N,N,0,5,0,A078525
N,Y,1,1,1,A078526
N,N,0,22,0,A078527
N,N,0,49,0,A078528
N,Y,1,108,0,A078529
Y,N,1,20,0,A078530
N,N,0,12,0,A078531
N,N,0,140,0,A078532
N,N,0,56,0,A078533
N,N,0,139,0,A078534
N,N,0,26,0,A078535
N,N,1,46,0,A078536
N,N,0,8,0,A078537
Y,N,1,,0,A078538
N,N,0,27,0,A078539
N,Y,1,96,0,A078540
N,N,0,56,0,A078541
N,N,0,30,0,A078542
N,N,0,12,0,A078543
N,N,0,11,0,A078544
N,N,0,4,0,A078545
N,Y,1,7,1,A078546
N,N,0,0,1,A078547
N,N,0,2,0,A078548
N,N,0,8,0,A078549
N,N,0,12,0,A078550
N,N,0,10,0,A078551
N,N,0,,0,A078552
N,N,0,7,1,A078553
N,N,0,67,1,A078554
N,N,0,9,0,A078555
Y,N,1,86,0,A078556
N,Y,1,51,0,A078557
N,Y,1,145,0,A078558
N,N,0,106,0,A078559
N,Y,1,10,1,A078560
N,N,0,6,0,A078561
N,N,0,67,0,A078562
N,Y,1,0,1,A078563
N,N,1,56,0,A078564
N,N,0,4,0,A078565
N,N,0,21,0,A078566
N,N,0,10,0,A078567
N,N,0,52,0,A078568
N,N,0,8,0,A078569
N,N,0,1,1,A078570
Y,N,1,11,0,A078571
N,N,0,4,0,A078572
N,N,0,3,1,A078573
N,N,0,64,0,A078574
N,N,0,21,0,A078575
N,N,0,127,0,A078576
N,N,0,19,0,A078577
N,N,0,130,0,A078578
N,N,0,66,0,A078579
N,Y,1,11,0,A078580
N,Y,0,22,0,A078581
N,N,0,3,0,A078582
Y,N,1,,1,A078583
N,N,0,123,0,A078584
N,N,0,4,0,A078585
N,N,0,,0,A078586
N,N,0,4,0,A078587
N,N,0,,0,A078588
N,N,0,56,0,A078589
N,N,0,0,0,A078590
